Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Électro portatif;sciage;DWS780;DeWALT DWS780-QS — Scie à onglet radiale Ø305 mm DWS780-QS;812,30;seul;scie à onglet;;AUCUN;;;;;;reconnu;famille:machine;REF:DWS780|OUTIL;référence;OUTIL;3;DWS780-QS;1171,99
Électro portatif;mesure;DCLE34035B;DEWALT DCLE34035B;820,45;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCLE34035|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK694P3;Pack 6 outils 18V XR (3x5,0 Ah) avec 2 coffrets TSTAK - DEWALT DCK694P3;823,58;pack;pack d'outils;18;TSTAK;5;6;3;;;sans-ref;famille:machine;REF:DCK694|PACK;référence;PACK;2;;
Électro portatif;perforation;D25911K-QS;DEWALT D25911K-QS;826,99;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25911|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK303PS;DEWALT DWK303PS;828,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK303|PACK;référence;PACK;1;;
Électro portatif;combo;DCK607M2-QW;DEWALT DCK607M2-QW;834,99;pack;pack d'outils;18;AUCUN;4;;2;;;inconnu;famille:machine;REF:DCK607|PACK;référence;PACK;1;;
Électro portatif;fixation;DCN692N;DEWALT DCN692N;837,61;seul;cloueur;;AUCUN;;;0;;;inconnu;famille:machine;REF:DCN692|OUTIL;référence;OUTIL;2;;
Électro portatif;jardin;DCM575X1;DeWalt Tronçonneuse sans fil DCM575X1-Qw (40 cm);838,54;pack;tronçonneuse;54;AUCUN;9;;1;;;sans-ref;famille:machine;REF:DCM575|PACK;référence;PACK;2;;
Électro portatif;fixation;DCN692P2;DEWALT DCN692P2;844,00;pack;cloueur;;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCN692|PACK;référence;PACK;1;;
Électro portatif;combo;DCK246P2-QW;DEWALT DCK246P2-QW;846,88;pack;pack d'outils;18;AUCUN;5;;2;;;inconnu;famille:machine;REF:DCK246|PACK;référence;PACK;2;;
Électro portatif;combo;DWK306PS;DEWALT DWK306PS;854,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK306|PACK;référence;PACK;1;;
Électro portatif;sciage;D27111;DEWALT D27111;859,00;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:D27111|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK403;DEWALT DWK403;861,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK403|PACK;référence;PACK;1;;
Électro portatif;chantier;;Aiguille vibrante PS Diamètre 59mm- Longueur 2m DEWALT;862,90;seul;vibrateur;;AUCUN;;;;;;sans-ref;famille:machine;TIT:aiguille vibrante ps diam tre 59mm longueur 2m;titre;OUTIL;1;;
Électro portatif;fixation;DGN845D1;Cloueuse à gaz Dewalt C6 TRAK 1x2 Ah DGN845D1;864,76;pack;cloueur;;AUCUN;2;;1;;;sans-ref;famille:machine;REF:DGN845|PACK;référence;PACK;1;;
Électro portatif;combo;DWK304PS;DEWALT DWK304PS;876,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK304|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS777T2;DEWALT DCS777T2;880,00;pack;scie à onglet;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS777|PACK;référence;PACK;1;;
Électro portatif;meulage;DCS690N-XJ;DEWALT DCS690N-XJ;883,79;seul;meuleuse;54;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS690|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS781-XJ;DeWALT DCS781N-XJ — Scie à onglet radiale Ø305 mm DCS781N-XJ;884,00;seul;scie à onglet;;AUCUN;;;0;;;reconnu;famille:machine;REF:DCS781|OUTIL;référence;OUTIL;2;DCS781N-XJ;1202,14
Électro portatif;meulage;DCS691X2-QW;DEWALT DCS691X2-QW;885,78;pack;meuleuse d'angle;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCS691|PACK;référence;PACK;3;;
Électro portatif;perforation;DCH481X2-QW;DEWALT DCH481X2-QW;888,67;pack;perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH481|PACK;référence;PACK;1;;
Électro portatif;perforation;D25902K;Marteau piqueur DEWALT SDS MAX 1550W 19 joules - D25902K - Marteau piqueur électrique noir;897,99;seul;marteau de démolition;;AUCUN;;;;;;sans-ref;famille:machine;REF:D25902|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK400;DEWALT DWK400;898,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK400|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH335;DEWALT DCH335;898,91;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCH335|OUTIL;référence;OUTIL;2;;
Électro portatif;perforation;DCH832X2-QW;DEWALT DCH832X2-QW;899,90;pack;marteau perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH832|PACK;référence;PACK;1;;
Électro portatif;combo;DCK428P3T;DEWALT DCK428P3T;899,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK428|PACK;référence;PACK;1;;
Électro portatif;combo;DWK307PS;DEWALT DWK307PS;909,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK307|PACK;référence;PACK;1;;
Électro portatif;batterie;DCBPS0554-XJ;DeWalt Powershift battery 554 Wh 10 Ah (DCBPS0554-XJ);909,00;pack;batterie;4;;10;;1;;;sans-ref;famille:energie;REF:DCBPS0554|PACK;référence;PACK;1;;
Électro portatif;bois;DW650E;DEWALT DW650E;910,00;seul;ponceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DW650|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK623P3;DEWALT DCK623P3;913,60;pack;pack d'outils;18;AUCUN;5;;3;;;inconnu;famille:machine;REF:DCK623|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS782N;DEWALT DCS782N;918,25;pack;scie circulaire;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DCS782|PACK;référence;PACK;1;;
Électro portatif;percage;DCD460T2;DEWALT DCD460T2;924,95;pack;perceuse d'angle;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCD460|PACK;référence;PACK;1;;
Électro portatif;percage;DCD460;DEWALT DCD460;924,95;seul;perceuse d'angle;;AUCUN;;;;;;inconnu;famille:machine;REF:DCD460|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK500P3T-QW;DEWALT DCK500P3T-QW;924,97;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK500|PACK;référence;PACK;1;;
Électro portatif;combo;DWK401;DEWALT DWK401;931,00;pack;pack d'outils;18;TSTAK;5;;2;;;inconnu;famille:machine;REF:DWK401|PACK;référence;PACK;1;;
Électro portatif;sciage;DW876;DEWALT DW876;944,99;seul;scie à ruban;;AUCUN;;;;;;inconnu;famille:machine;REF:DW876|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DW743N;DeWALT DW743N-QS — Scie sur table et à onglets retournable DW743N-QS Ø250 mm;949,90;seul;scie circulaire;;AUCUN;;;0;;;reconnu;famille:machine;REF:DW743|OUTIL;référence;OUTIL;1;DW743N-QS;1214,93
Électro portatif;perforation;D25961K;DEWALT D25961K;952,56;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25961|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK308PS;DEWALT DWK308PS;953,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK308|PACK;référence;PACK;1;;
Électro portatif;perforation;D25871K;DEWALT D25871K;959,49;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:D25871|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;;DeWalt Bâti de forage & collier de serrage;961,65;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:b ti de forage collier de serrage;titre;OUTIL;1;;
Électro portatif;percage;;DeWalt Bâti de forage & collier de serrage (60 mm);961,65;seul;perceuse;;AUCUN;;;;;;sans-ref;famille:machine;TIT:b ti de forage collier de serrage 60 mm;titre;OUTIL;1;;
Électro portatif;combo;DWK404PS;DEWALT DWK404PS;975,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK404|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH911NK-XJ;DEWALT DCH911NK-XJ;978,90;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH911|PACK;référence;PACK;2;;
Électro portatif;sciage;DCS727T2-QW;DEWALT DCS727T2-QW;984,00;pack;;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS727|PACK;référence;PACK;2;;
Électro portatif;fixation;DGN845N;DEWALT DGN845N;991,44;seul;cloueur;18;AUCUN;;;0;;;inconnu;famille:machine;REF:DGN845|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXCMB4T200HE;DeWalt DXCMB4T200HE - Compresseur d'air électrique triphasé par courroie - Moteur 4 CV 200 L;993,15;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB4|ACCESSOIRE;référence;ACCESSOIRE;4;;
Électro portatif;mesure;DCLE15211R-QW;Niveau laser rotatif double pente faisceaux rouges USB-C 600m IP66 DCLE15211R-QW;997,38;seul;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCLE15211|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DWK405PS;DEWALT DWK405PS;1008,00;pack;pack d'outils;18;GENERIQUE;1.7;;2;;;inconnu;famille:machine;REF:DWK405|PACK;référence;PACK;1;;
Électro portatif;sciage;DW711;DEWALT DW711;1009,26;seul;scie à onglet;;AUCUN;;;;;;inconnu;famille:machine;REF:DW711|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;DCS7485T2;DEWALT DCS7485T2;1011,49;pack;scie circulaire;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCS7485|PACK;référence;PACK;1;;
Électro portatif;;D24000;DEWALT D24000;1015,39;seul;;;;;;;;;inconnu;hérité du doublon classé;REF:D24000|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK502P3;Ensemble combiné Dewalt 18 V 6 pièces dans un sac 3 x 5,0 Ah DCK502P3;1016,69;pack;pack d'outils;18;AUCUN;5;;3;;;sans-ref;famille:machine;REF:DCK502|PACK;référence;PACK;1;;
Électro portatif;combo;DCK421P3T;DEWALT DCK421P3T;1030,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK421|PACK;référence;PACK;1;;
Électro portatif;sciage;DW739;DEWALT DW739;1035,45;seul;scie à ruban;;AUCUN;;;;;;inconnu;famille:machine;REF:DW739|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCG414T2;DEWALT DCG414T2;1054,95;pack;meuleuse d'angle;54;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCG414|PACK;référence;PACK;1;;
Électro portatif;combo;DCK685P3T-QW;DEWALT DCK685P3T-QW;1064,27;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK685|PACK;référence;PACK;1;;
Électro portatif;;D271055;DeWalt Table coulissante D271055;1076,95;seul;;;AUCUN;;;;;;sans-ref;famille:machine;REF:D271055|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXPW004E;DEWALT DXPW004E;1081,88;seul;nettoyeur haute pression;;AUCUN;;;;;;inconnu;famille:machine;REF:DXPW004|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;D25872K-QS;DEWALT D25872K-QS;1082,09;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25872|OUTIL;référence;OUTIL;1;;
Électro portatif;batterie;DSET1;Dewalt DSET1 DCS391N + DCS331N + DCG405N + DCD796N + DCF887N + DCH273N - 6 ENSEMBLE DOUTILS ÉLECTRIQUES 18V XR - fournit;1098,16;pack;batterie;18;;5;;3;;;sans-ref;famille:energie;REF:DSET1|PACK;référence;PACK;1;;
Électro portatif;mesure;DCE079D1R;DeWALT DCE079D1R-QW — Laser rotatif faisceau rouge 18V DCE079D1R-QW;1098,88;seul;niveau laser;;AUCUN;;;;;;reconnu;famille:machine;REF:DCE079|OUTIL;référence;OUTIL;2;DCE079D1R-QW;1755,70
Électro portatif;combo;DCK699M3T;DeWalt Kit DCK699M3T;1099,00;pack;pack d'outils;18;TSTAK;4;;3;;;sans-ref;famille:machine;REF:DCK699|PACK;référence;PACK;2;;
Électro portatif;;DXWDCUT40E;DeWalt DXWDCUT40E - Découpeur plasma à Inverter;1113,52;seul;;;;;;;;;sans-ref;titre;REF:DXWDCUT40|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXPW005E;DeWalt DXPW 005E;1122,44;seul;nettoyeur haute pression;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXPW005|OUTIL;référence;OUTIL;1;;
Électro portatif;sciage;D27111-QS;Scie à onglet radiale et à table Ø305 mm D27111-QS + Piètement DE7023-XJ DEWALT;1129,90;pack;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;REF:D27111|PACK;référence;PACK;1;;
Électro portatif;mesure;DCE074D1R;DEWALT DCE074D1R;1137,19;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE074|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK663P3;Kit DeWALT DCK663P3 (DCD796 + DCF887 + DCS570 + DCS334 + DCG405 + DCL050 + 3 x 5.0 Ah + DCB1104 + 2 x DS300);1148,00;pack;pack d'outils;;AUCUN;5;;3;;;sans-ref;famille:machine;REF:DCK663|PACK;référence;PACK;1;;
Électro portatif;sciage;DCS781N-XJ;Scie à onglet radiale Ø305 mm DCS781N-XJ + 1 batterie 54V 9 Ah + 1 chargeur DCB118-QW DEWALT;1149,90;pack;scie à onglet;54;AUCUN;9;;1;;;sans-ref;famille:machine;REF:DCS781|PACK;référence;PACK;3;;
Électro portatif;combo;DCK690P3T-QW;DEWALT DCK690P3T-QW;1154,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK690|PACK;référence;PACK;1;;
Électro portatif;combo;DCK285M2;DEWALT DCK285M2;1156,68;pack;pack d'outils;18;AUCUN;4;;1;;;inconnu;famille:machine;REF:DCK285|PACK;référence;PACK;1;;
Électro portatif;percage;DWE1622K;DEWALT DWE1622K;1159,99;seul;perceuse;;AUCUN;;;;;;inconnu;famille:machine;REF:DWE1622|OUTIL;référence;OUTIL;1;;
Électro portatif;chantier;DXPW006E;DeWalt DXPW 006E - Nettoyeur haute pression Triphasé professionnel - 170 bars max- 900 l/h;1163,62;seul;nettoyeur haute pression;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXPW006|OUTIL;référence;OUTIL;1;;
Électro portatif;meulage;DCS690X2-XJ;DEWALT DCS690X2-XJ;1188,15;pack;meuleuse;54;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCS690|PACK;référence;PACK;1;;
Électro portatif;percage;DCD150NK-XJ;DEWALT DCD150NK-XJ;1189,40;pack;;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCD150|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH334;DEWALT DCH334;1192,75;seul;marteau perforateur;54;AUCUN;2;;;;;inconnu;famille:machine;REF:DCH334|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DCK665P3T;DEWALT DCK665P3T;1198,75;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK665|PACK;référence;PACK;1;;
Électro portatif;perforation;D25966-QS;DEWALT D25966-QS;1199,00;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25966|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE15211RL-QW;DEWALT Laser rotatif double pente USB-C Pack Pro - DCLE15211RL-QW;1199,00;pack;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCLE15211|PACK;référence;PACK;5;;
Électro portatif;combo;DCK706P3T-QW;DEWALT DCK706P3T-QW;1203,30;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK706|PACK;référence;PACK;1;;
Électro portatif;combo;DCK755P3T;DEWALT DCK755P3T;1210,99;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK755|PACK;référence;PACK;1;;
Électro portatif;sciage;D27112-QS;Scie à onglet et à table Ø305 mm D27112-QS + Piètement DE7023-XJ DEWALT;1219,90;pack;scie à onglet;;AUCUN;;;;;;sans-ref;famille:machine;REF:D27112|PACK;référence;PACK;1;;
Électro portatif;combo;DCK654P3T-QW;DEWALT DCK654P3T-QW;1229,82;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DCK654|PACK;référence;PACK;1;;
Électro portatif;chantier;AR-DXPW008E;DEWALT AR-DXPW008E;1234,00;seul;nettoyeur haute pression;;AUCUN;;;;;;inconnu;famille:machine;REF:AR-DXPW008E|OUTIL;référence;OUTIL;1;;
Électro portatif;perforation;DCH775X2;DEWALT DCH775X2;1234,00;pack;perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH775|PACK;référence;PACK;1;;
Électro portatif;mesure;DCE080D1RS;DEWALT DCE080D1RS;1244,99;seul;niveau laser;;AUCUN;;;;;;inconnu;famille:machine;REF:DCE080|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK509P3-QW;DEWALT DCK509P3-QW;1261,53;pack;pack d'outils;18;AUCUN;5;;3;;;inconnu;famille:machine;REF:DCK509|PACK;référence;PACK;1;;
Électro portatif;sciage;D27107XPS;DEWALT D27107XPS;1262,47;seul;scie circulaire;;AUCUN;;;;;;inconnu;famille:machine;REF:D27107|OUTIL;référence;OUTIL;2;;
Électro portatif;chantier;DXPW007E;DeWalt DXPW 007E - Nettoyeur haute pression triphasé professionnel - 230 bars max - 840 l/h;1270,18;seul;nettoyeur haute pression;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXPW007|OUTIL;référence;OUTIL;1;;
Électro portatif;percage;DCD1623N-XJ;DEWALT DCD1623N-XJ;1287,31;pack;perceuse;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCD1623|PACK;référence;PACK;2;;
Électro portatif;perforation;D25960K;DEWALT D25960K;1303,69;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25960|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK600T;DEWALT DWK600T;1316,00;pack;pack d'outils;18;TSTAK;;;;;;inconnu;famille:machine;REF:DWK600|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH334X2-QW;DEWALT DCH334X2-QW;1433,76;pack;marteau perforateur;;AUCUN;9;;2;;;inconnu;famille:machine;REF:DCH334|PACK;référence;PACK;2;;
Électro portatif;chantier;;DeWalt DXWDTIG 210E - Poste à souder Inverter (TIG HF/LIFT, MMA) - courant continue (DC) - Mallette;1434,98;pack;poste à souder;;GENERIQUE;;;;;;sans-ref;famille:machine;TIT:dxwdtig 210e poste souder inverter tig hf lift mma courant continue dc mallette;titre;PACK;1;;
Électro portatif;perforation;DCH323T2-QW;DEWALT DCH323T2-QW;1435,59;pack;marteau perforateur;;AUCUN;6;;2;;;inconnu;famille:machine;REF:DCH323|PACK;référence;PACK;1;;
Électro portatif;combo;DCK624P3T;DeWALT - Set 12 outils sans fil, batteries et chargeur DCK624P3T;1447,45;pack;pack d'outils;;TSTAK;5;12;1;;;sans-ref;famille:machine;REF:DCK624|PACK;référence;PACK;1;;
Électro portatif;bois;D27300;DEWALT D27300;1464,44;seul;rabot;;AUCUN;;;;;;inconnu;famille:machine;REF:D27300|OUTIL;référence;OUTIL;2;;
Électro portatif;combo;DCK853P4;DEWALT DCK853P4;1503,67;pack;pack d'outils;18;AUCUN;5;;4;;;inconnu;famille:machine;REF:DCK853|PACK;référence;PACK;3;;
Électro portatif;combo;DWK601T;DEWALT DWK601T;1510,00;pack;pack d'outils;18;TSTAK;;;;;;inconnu;famille:machine;REF:DWK601|PACK;référence;PACK;2;;
Électro portatif;combo;DWK700T;DEWALT DWK700T;1510,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK700|PACK;référence;PACK;2;;
Électro portatif;combo;DWK702T;DEWALT DWK702T;1536,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK702|PACK;référence;PACK;2;;
Électro portatif;percage;DCPS151-XJ;Support powershift pour carotteuse - DEWALT - DCPS151-XJ;1558,69;seul;carotteuse;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCPS151|ACCESSOIRE;référence;ACCESSOIRE;2;;
Électro portatif;combo;DWK802T;DEWALT DWK802T;1580,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK802|PACK;référence;PACK;2;;
Électro portatif;combo;DWK800T;DEWALT DWK800T;1586,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK800|PACK;référence;PACK;2;;
Électro portatif;chantier;DXCMB55T271HCE;DeWalt DXCMB55T271HCE - Compresseur d'air électrique triphasé à courroie - Moteur 5,5 CV 270 L;1593,19;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB55|ACCESSOIRE;référence;ACCESSOIRE;1;;
Électro portatif;perforation;D25981;DEWALT D25981;1599,00;seul;marteau de démolition;;AUCUN;;;;;;inconnu;famille:machine;REF:D25981|OUTIL;référence;OUTIL;2;;
Électro portatif;mesure;DCLE15221G-QW;Niveau laser rotatif simple pente faisceaux verts USB-C 600m IP66 DCLE15221G-QW;1630,97;seul;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCLE15221|OUTIL;référence;OUTIL;2;;
Électro portatif;;DCPS330N-XJ;Règle vibrante Dewalt Powershift™ - DCPS330N-XJ - Solo DEWALT;1659,90;seul;;;;;;0;;;sans-ref;titre;REF:DCPS330|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK701T;DEWALT DWK701T;1664,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK701|PACK;référence;PACK;2;;
Électro portatif;chantier;DXCMB75T270HCE;DeWalt DXCMB75T270HCE - Compresseur d'air électrique triphasé par courroie - Moteur 7,5 CV 270 L;1673,19;seul;compresseur;;AUCUN;;;;;;sans-ref;famille:machine;REF:DXCMB75|ACCESSOIRE;référence;ACCESSOIRE;2;;
Électro portatif;combo;DWK801T;DEWALT DWK801T;1675,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK801|PACK;référence;PACK;2;;
Électro portatif;combo;DWK804T;DEWALT DWK804T;1679,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK804|PACK;référence;PACK;2;;
Électro portatif;combo;DCK1012P4T-QW;DEWALT DCK1012P4T-QW;1688,58;pack;pack d'outils;18;TSTAK;5;;4;;;inconnu;famille:machine;REF:DCK1012|PACK;référence;PACK;1;;
Électro portatif;combo;DWK803T;DEWALT DWK803T;1699,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK803|PACK;référence;PACK;2;;
Électro portatif;combo;DWK900T;DEWALT DWK900T;1728,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK900|PACK;référence;PACK;2;;
Électro portatif;combo;DCK856P4;DEWALT DCK856P4;1734,06;pack;pack d'outils;18;AUCUN;5;;4;;;inconnu;famille:machine;REF:DCK856|PACK;référence;PACK;1;;
Électro portatif;combo;DWK703;DEWALT DWK703;1775,00;pack;pack d'outils;18;AUCUN;5;;3;;;inconnu;famille:machine;REF:DWK703|PACK;référence;PACK;2;;
Électro portatif;combo;DWK805T;DEWALT DWK805T;1785,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK805|PACK;référence;PACK;2;;
Électro portatif;combo;DCK865P4T-QW;DEWALT DCK865P4T-QW;1802,34;pack;pack d'outils;18;TSTAK;5;;4;;;inconnu;famille:machine;REF:DCK865|PACK;référence;PACK;1;;
Électro portatif;combo;DCK897P4-QW;DeWalt DCK897P4-QW Kit Outils 18 V Jaune/Noir;1825,34;pack;pack d'outils;18;AUCUN;5;;4;;;sans-ref;famille:machine;REF:DCK897|PACK;référence;PACK;1;;
Électro portatif;combo;CPROF367;CPROF367 - KIT = D21583K + D215831 + DT9762 + DT9765 + DT9772;1840,85;pack;pack d'outils;;AUCUN;;;;;;sans-ref;famille:machine;REF:CPROF367|PACK;référence;PACK;1;;
Électro portatif;chantier;DXPW009E;DEWALT DXPW009E;1847,40;seul;nettoyeur haute pression;;AUCUN;;;;;;inconnu;famille:machine;REF:DXPW009|OUTIL;référence;OUTIL;1;;
Électro portatif;combo;DWK901T;DEWALT DWK901T;1869,00;pack;pack d'outils;18;TSTAK;5;;3;;;inconnu;famille:machine;REF:DWK901|PACK;référence;PACK;2;;
Électro portatif;chantier;DXGNP853E;DEWALT DXGNP853E;1872,95;seul;groupe électrogène;;AUCUN;;;;;;inconnu;famille:machine;REF:DXGNP853|OUTIL;référence;OUTIL;1;;
Électro portatif;mesure;DCLE15221GL-QW;Pack pro niveau laser rotatif simple pente - faisceaux verts - USB-C - DEWALT - DCLE15221GL-QW;1894,66;pack;niveau laser;;AUCUN;;;;;;sans-ref;famille:machine;REF:DCLE15221|PACK;référence;PACK;2;;
Électro portatif;perforation;DCH966;DEWALT DCH966;1923,85;pack;perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH966|PACK;référence;PACK;2;;
Électro portatif;combo;DT71563-QZ;DEWALT Kit Premium 8 Outils XR 18V 5Ah Brushless - Perceuse Visseuse à Percussion, Visseuse à Chocs & Coffret de 100 Piè;2033,77;pack;pack d'outils;18;AUCUN;5;8;;100;;sans-ref;famille:machine;REF:DT71563|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH733N-XJ;DEWALT DCH733N-XJ;2077,68;pack;marteau perforateur;;AUCUN;;;1;;;inconnu;famille:machine;REF:DCH733|PACK;référence;PACK;1;;
Électro portatif;perforation;DCH733;DEWALT DCH733;2077,68;seul;marteau perforateur;;AUCUN;;;;;;inconnu;famille:machine;REF:DCH733|OUTIL;référence;OUTIL;1;;
