Famille;Rayon;Référence;Titre;Prix idealo (€);Pack;Type;Voltage;Coffret;Ah;Nb outils;Nb batteries;Nb pièces;Édition limitée;Origine;Signal de classement;Clé de doublon;Niveau de clé;Variante;Doublons fusionnés;Réf. fiche du site;Prix actuel du site (€)
Quincaillerie;vissage-embout;DT70736TM-QZ;DeWalt FLEXTORQ ToughCase Coffret 32 Embouts de Vissage avec Mug (DT70736TM-QZ);120,57;pack;embout de vissage;;GENERIQUE;;;;32;;sans-ref;famille:consommable;REF:DT70736|PACK;référence;PACK;1;;
Quincaillerie;lame-alternative;;DEWALT Jeu de scies cloches d'électricien BIM DEWALT, 11 pièces. Quantité:1;119,99;seul;scie-cloche;;;;;;1;;sans-ref;famille:consommable;TIT:jeu de scies cloches d lectricien bim 11 pi ces quantit 1;titre;OUTIL;1;;
Quincaillerie;visserie;;21000 clous en rouleaux galvanisés à tige annelée DeWalt 2,03x35mm;119,99;seul;clou;;;;;;1;;sans-ref;famille:consommable;TIT:21000 clous en rouleaux galvanis s tige annel e 2 03x35mm;titre;OUTIL;1;;
Quincaillerie;;DT20699-QZ;DEWALT DT20699-QZ Bandoulière;119,99;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT20699|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;DT70706M-QZ;DeWALT DT70706M-QZ Ensemble de forets et d’embouts avec mug thermique - 25 pieces;119,69;pack;embout de vissage;;;;;;1;;sans-ref;famille:consommable;REF:DT70706|PACK;référence;PACK;1;;
Quincaillerie;coffret;DWST1-70702;DeWalt Combo TSTAK (DWST1-70702);119,27;pack;coffret;;TSTAK;;;;;;sans-ref;famille:rangement;REF:DWST1-70702|PACK;référence;PACK;1;;
Quincaillerie;disque;DT3752;DeWalt Disque de Coupe Diamant (DT3752);119,22;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT3752|OUTIL;référence;OUTIL;1;;
Quincaillerie;;EU2-972;DeWalt Truelle de finition en acier inoxydable dorée courbée 14in (EU2-972);119,11;seul;;;;;;;;;sans-ref;titre;REF:EU2-972|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DN350-XJ;DeWALT DN350-XJ Clou Duplex 21° (16D) À Tige En Plastique - 76/89 X 3,3 Mm - 2 000 Pièces;118,69;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DN350|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DCA1820;DeWalt Adaptateur de batterie pour outil de 18 V, DCA1820;118,21;pack;adaptateur;;;;;;1;;sans-ref;famille:consommable;REF:DCA1820|ACCESSOIRE;référence;ACCESSOIRE;1;;
Quincaillerie;lame-alternative;DT8351-QZ;DEWALT DT8351-QZ;126,66;seul;scie-cloche;;;;;;1;;inconnu;famille:consommable;REF:DT8351|OUTIL;référence;OUTIL;1;;
Quincaillerie;disque;DT40257-QZ;DEWALT DT40257-QZ;124,75;seul;disque à tronçonner;;;;;;1;;inconnu;famille:consommable;REF:DT40257|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DT2966;DEWALT DT2966;124,28;seul;lame de scie;;;;;;1;;inconnu;famille:consommable;REF:DT2966|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;DEWALT Lochsaegen-Set BIM Elektriker, 11-tlg.;127,18;pack;;;;;;;;;sans-ref;titre-fragment;TIT:lochsaegen set bim elektriker 11 tlg;titre;PACK;1;;
Quincaillerie;coffret;DT4957-QZ;DeWalt Coffret de forets métaux HSS-CO 29 pièces (DT4957-QZ);127,03;pack;coffret;;GENERIQUE;;;;;;sans-ref;famille:rangement;REF:DT4957|PACK;référence;PACK;1;;
Quincaillerie;;;DEWALT Streifennagel 34Gr. Ring 75mm 2200Stk;126,45;seul;;;;;;;;;sans-ref;titre-fragment;TIT:streifennagel 34gr ring 75mm 2200stk;titre;OUTIL;1;;
Quincaillerie;foret;DT60231-QZ;DeWalt Foret aspirant SDS-Max Ø18mm, 400/600mm (DT60231-QZ);126,30;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60231|OUTIL;référence;OUTIL;1;;
Quincaillerie;burin;;Pointes inox pour cloueur 15GA 34° - 1.4x38mm - par 4000 DEWALT;124,25;seul;burin pointu;;;;;;1;;sans-ref;famille:consommable;TIT:pointes inox pour cloueur 15ga 34 1 4x38mm par 4000;titre;OUTIL;1;;
Quincaillerie;mobilier;DWST1-71196;DeWalt Chariot T-Stak (DWST1-71196);124,00;pack;chariot;;TSTAK;;;;;;sans-ref;famille:rangement;REF:DWST1-71196|PACK;référence;PACK;1;;
Quincaillerie;vissage-embout;DT70777-QZ;DEWALT DT70777-QZ;134,48;pack;embout de vissage;;GENERIQUE;;;;1;;inconnu;famille:consommable;REF:DT70777|PACK;référence;PACK;1;;
Quincaillerie;portage;DWST60107-1;DEWALT DWST60107-1;132,74;seul;sac à outils;;;;;;;;inconnu;famille:rangement;REF:DWST60107-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DNBA1644SZ;DeWALT Clous pour cloueurs de finition sans fil SS, inoxydable, 44 mm, 2500 pièces - DNBA1644SZ;134,13;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DNBA1644|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9448-QZ;DeWalt SDS-max 45x570x450 mm DT9448-QZ;129,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9448|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT60234-QZ;Dewalt DT60234-QZ Foret aspirant SDS-Max diamètre 28mm longueur 400mm;129,69;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60234|OUTIL;référence;OUTIL;1;;
Quincaillerie;disque;DT20465-QZ;DeWalt Disque Diamant pour Béton Renforcé Ø355x25,4mm (DT20465-QZ);129,44;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT20465|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;;Foret hélicoïdal pour perceuse avec hélice en carbure de tungstène de haute qualité, emmanchement SDS Plus DEWALT - Ø20 ;128,90;seul;foret;;;;;;1;;sans-ref;famille:consommable;TIT:foret h lico dal pour perceuse avec h lice en carbure de tungst ne de haute qualit emmanchement sds plus 20;titre;OUTIL;1;;
Quincaillerie;disque;DT20463-QZ;DeWalt Elite Series Disque Diamant Segmenté Tout Usage 300mm (DT20463-QZ);128,52;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT20463|OUTIL;référence;OUTIL;1;;
Quincaillerie;disque;DT20467-QZ;DeWalt Elite Series Disque Diamant Segmenté Asphalte 350x25,4mm (DT20467-QZ);128,52;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT20467|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST1-72339;DEWALT DWST1-72339;140,68;seul;coffret;;;;;;;;inconnu;famille:rangement;REF:DWST1-72339|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1921-QZ;DEWALT DT1921-QZ;139,99;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1921|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;355/25;DEWALT 355/25;139,85;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:355/25|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DWST540601;DEWALT DWST540601;139,68;seul;sac à outils;;;;;;;;inconnu;famille:rangement;REF:DWST540601|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DCR020;DEWALT DCR020;137,15;seul;accessoire;;;;;;1;;inconnu;famille:consommable;REF:DCR020|OUTIL;référence;OUTIL;1;;
Quincaillerie;fraise;DWAC02018;DEWALT DWAC02018 Fraise annulaire HSS 3,8 x 5,1 cm Soudure 1,9 cm;140,60;seul;fraise;;;;;;1;;sans-ref;famille:consommable;REF:DWAC02018|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9447-QZ;DeWalt SDS-max 42x570x450 mm DT9447-QZ;139,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9447|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT60846-QZ;DeWalt SDS-max 40x920x790 mm DT60846-QZ;138,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60846|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;DEWALT Streifennagel 34Gr. Glatt 80mm 2200Stk;135,20;seul;;;;;;;;;sans-ref;titre-fragment;TIT:streifennagel 34gr glatt 80mm 2200stk;titre;OUTIL;1;;
Quincaillerie;;DE7033;DeWALT DE7033-XJ — Piètement DE7033-XJ;141,78;seul;;;;;;;;;reconnu;titre;REF:DE7033|ACCESSOIRE;référence;ACCESSOIRE;1;DE7033-XJ;254,68
Quincaillerie;foret;DT60233-QZ;Dewalt DT60233-QZ Foret aspirant SDS-Max diamètre 24mm longueur 400mm;145,63;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60233|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;;Pack de 4 valises DeWALT TSTAK VI;145,00;pack;coffret;;TSTAK;;;;4;;sans-ref;famille:rangement;TIT:pack de 4 valises tstak vi;titre;PACK;1;;
Quincaillerie;foret;DT9449-QZ;DeWalt SDS-max 50x570x450 mm DT9449-QZ;144,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9449|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DWST560102;DeWalt Sac à Dos Porte-Outils Résistant à l'Eau (DWST560102);144,25;seul;sac à outils;;;;;;;;sans-ref;famille:rangement;REF:DWST560102|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DWST550113;DeWalt Ceinture Porte-Outils en Cuir 18 Poches Réglable (DWST550113);143,83;seul;ceinture porte-outils;;;;;;;;sans-ref;famille:rangement;REF:DWST550113|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT60230-QZ;DeWalt Foret Creux SDS-Max 16mm, Longueur 600mm (DT60230-QZ);141,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60230|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT3894;DeWalt Couronne de forage sec diamant, G 1/2 pouce, 107 mm (DT3894);141,93;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT3894|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DT90361-QZ;DeWalt Jeu de scies cloches universelles BIM, 13 pièces (DT90361-QZ);140,99;seul;scie-cloche;;;;;;1;;sans-ref;famille:consommable;REF:DT90361|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9446-QZ;DEWALT DT9446-QZ;152,99;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT9446|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1922-QZ;DEWALT DT1922-QZ;151,98;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1922|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DWHT83550;DEWALT DWHT83550;150,61;seul;;;;;;;;;inconnu;famille:consommable;REF:DWHT83550|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-circulaire;DT1475-QZ;DEWALT DT1475-QZ;146,82;seul;lame de scie circulaire;;;;;;1;;inconnu;famille:consommable;REF:DT1475|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST60452-1;DeWalt Tour TSTAK 3 en 1 Édition McLaren (DWST60452-1);154,67;pack;coffret;;TSTAK;;;;;oui;sans-ref;famille:rangement;REF:DWST60452-1|PACK;référence;PACK;1;;
Quincaillerie;foret;DT60232-QZ;DeWalt Foret aspirant SDS-Max 20mm x 600mm (DT60232-QZ);153,98;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60232|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT6765-QZ;DeWalt HBS DS-max 100x107 mm DT6765-QZ;152,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT6765|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DWHT51064;DeWalt DWHT51064 Marteau de charpentier 625 g;149,18;seul;;;;;;;;;sans-ref;famille:consommable;REF:DWHT51064|OUTIL;référence;OUTIL;2;;
Quincaillerie;vissage-embout;DT70762-QZ;DeWalt DT70762-QZ Coffret TOUGHCASE 85 Pièces - Forets Béton et Métal et Embouts de Vissage - Pour Perceuse-Visseuse et ;148,96;pack;embout de vissage;;GENERIQUE;;;;1;;sans-ref;famille:consommable;REF:DT70762|PACK;référence;PACK;2;;
Quincaillerie;foret;DT9763;DeWalt Couronne de forage humide diamant, 1 1/4 pouce UNC, universel, 72 mm (DT9763);148,25;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9763|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWMT73802-1;DEWALT DWMT73802-1;157,36;seul;coffret;;;;;;;;inconnu;famille:rangement;REF:DWMT73802-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;;DeWalt Toughsystem Chariot à roulettes Transp charge max. 150 kg (1-70-324);160,43;pack;coffret modulaire;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;TIT:toughsystem chariot roulettes transp charge max 150 kg 1 70 324;titre;PACK;1;;
Quincaillerie;foret;DT6766-QZ;DeWalt HB SDS-max 125x107 mm DT6766-QZ;159,60;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT6766|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;DEWALT Diamant-Nassbohrkrone 82x400mm 1 1/4Z;155,99;seul;;;;;;;;;sans-ref;titre-fragment;TIT:diamant nassbohrkrone 82x400mm 1 1 4z;titre;OUTIL;1;;
Quincaillerie;lame-alternative;DT8354-QZ;DEWALT DT8354-QZ;167,83;seul;scie-cloche;;;;;;1;;inconnu;famille:consommable;REF:DT8354|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9814-QZ;DEWALT DT9814-QZ;166,74;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT9814|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST83517-1;DEWALT DWST83517-1;161,34;pack;coffret;;GENERIQUE;;;;;;inconnu;famille:rangement;REF:DWST83517-1|PACK;référence;PACK;1;;
Quincaillerie;foret;DT9607-QZ;DeWalt SDS-plus 22x1000x950 mm DT9607-QZ;167,95;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9607|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT6784-QZ;DeWalt HB SDS-max 80x300 mm DT6784-QZ;167,90;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT6784|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;"Spachtel DeWalt 2-924; 609 6 mm";167,80;seul;;;;;;;;;sans-ref;titre-fragment;TIT:spachtel 2 924 609 6 mm;titre;OUTIL;1;;
Quincaillerie;;DT9764-QZ;"DEWALT DT9764-QZ Corona de Diamante perforar en húmedo 78x400mm, acoplamiento 1 1/4"" UNC hembra Universal, Para material";167,16;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT9764|OUTIL;référence;OUTIL;1;;
Quincaillerie;portage;DWST540602;DeWalt Ceinture Porte-Outils avec Bretelles, 25 Poches (DWST540602);163,56;seul;ceinture porte-outils;;;;;;;;sans-ref;famille:rangement;REF:DWST540602|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;;DEWALT DEWALT Clou à bande DNPT 3,1 x 90 mm 33° Anneau Galvanisé Quantité:2000;162,98;seul;clou;;;;;;1;;sans-ref;famille:consommable;TIT:clou bande dnpt 3 1 x 90 mm 33 anneau galvanis quantit 2000;titre;OUTIL;1;;
Quincaillerie;disque;DT20464-QZ;DeWalt ELITE Series Disque Diamant Segmenté Ø350mm, Tous Usages (DT20464-QZ);162,57;seul;disque à tronçonner;;;;;;1;;sans-ref;famille:consommable;REF:DT20464|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DT2323-QZ;DeWalt 203 Métal 3-8 mm 100 pcs (DT2323-QZ);162,48;pack;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DT2323|PACK;référence;PACK;1;;
Quincaillerie;foret;DT3896;DEWALT DT3896;168,74;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT3896|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;DXTT-2-932;DeWalt Lame à enduire pro 813mm, acier inoxydable, flexible (DXTT-2-932);175,33;seul;lame de scie;;;;;;1;;sans-ref;famille:consommable;REF:DXTT-2-932|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;"DEWALT Combination Wrench 1 1/2"" SAE";174,67;seul;;;;;;;;;sans-ref;titre;TIT:combination wrench 1 1 2 sae;titre;OUTIL;1;;
Quincaillerie;;DWHT71843;DeWalt DWHT71843 16-in-1 Multi-Tool by DEWALT;173,01;seul;;;;;;;;;sans-ref;famille:consommable;REF:DWHT71843|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;;DeWALT TSTAK VI - Étui rigide pour boîte à outils G;172,06;pack;coffret modulaire;;TSTAK;;;;;;sans-ref;famille:rangement;TIT:tstak vi tui rigide pour bo te outils g;titre;PACK;1;;
Quincaillerie;coffret;AW2734;Dewalt - Boîte à outils « Toughsystem 2.0 » AW2734 (305 mm x 330 mm x 535 mm) (noir);170,59;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:AW2734|PACK;référence;PACK;1;;
Quincaillerie;foret;DT9450-QZ;DeWalt SDS-max 52x570x450 mm DT9450-QZ;169,99;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9450|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST08530-1;DeWalt ToughSystem 2.0 DXL (DWST08530-1);169,55;pack;coffret modulaire;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:DWST08530-1|PACK;référence;PACK;1;;
Quincaillerie;visserie;DSTSX35SE;DeWalt DSTSX35SE Agrafes Inox, 5.6mm x 35mm;169,32;seul;agrafe;;;;;;1;;sans-ref;famille:consommable;REF:DSTSX35|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;AW2460;Dewalt - Boîte à outils, plastique ABS AW2460 (taille unique) (noir/jaune);169,11;seul;coffret;;;;;;;;sans-ref;famille:rangement;REF:AW2460|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;HSS50;DEWALT DEWALT Mèche HSS 50 mm;181,66;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:HSS50|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;AW2265;Dewalt - Boîte à outils « Toughsystem 2.0 » AW2265 (taille unique) (noir/jaune);181,53;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;REF:AW2265|PACK;référence;PACK;1;;
Quincaillerie;coffret;;DEWALT Scie Sabre Électrique avec Vitesse Variable et Coffret de Transport + DEWALT Lame pour Scies Sabre, Argent, Set d;181,20;pack;coffret;;;;;;6;;sans-ref;famille:rangement;TIT:scie sabre lectrique avec vitesse variable et coffret de transport lame pour scies sabre argent set d;titre;PACK;1;;
Quincaillerie;mobilier;DWST83448-1;Servante de chantier 3-en-1 DeWalt TSTAK DWST83448-1;179,99;pack;servante;;TSTAK;;;;;;sans-ref;famille:rangement;REF:DWST83448-1|PACK;référence;PACK;1;;
Quincaillerie;;DE7023;DeWALT DE7023-XJ — Piètement universel pour scies à onglets (repliable, 227 kg);185,98;seul;;;;;;;;;reconnu;titre;REF:DE7023|ACCESSOIRE;référence;ACCESSOIRE;1;DE7023-XJ;222,02
Quincaillerie;accessoire;DE0735;DEWALT DE0735;186,23;seul;trépied;;;;;;1;;inconnu;famille:consommable;REF:DE0735|OUTIL;référence;OUTIL;1;;
Quincaillerie;mobilier;DXWT-504;DEWALT DXWT-504;184,99;seul;chariot;;;;;;;;inconnu;famille:rangement;REF:DXWT-504|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT3898;DeWalt Couronne de forage à sec diamantée, G 1/2 pouce, 152 mm (DT3898);186,47;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT3898|OUTIL;référence;OUTIL;1;;
Quincaillerie;;;DeWALT Dwa7889 100 dents de coupe Aluminium 2,5 cm Tonnelle, 35,6 cm;185,75;seul;;;;;;;;;sans-ref;titre;TIT:dwa7889 100 dents de coupe aluminium 2 5 cm tonnelle 35 6 cm;titre;OUTIL;1;;
Quincaillerie;burin;;Pointes en bande papier 33° crantées - inox - 2,8 x 63 mm - par 1200 DEWALT;184,90;seul;burin pointu;;;;;;1;;sans-ref;famille:consommable;TIT:pointes en bande papier 33 crant es inox 2 8 x 63 mm par 1200;titre;OUTIL;1;;
Quincaillerie;foret;DT9767;DeWalt Couronne de forage humide diamantée, 1 1/4 pouces UNC, universel, 102 mm (DT9767);183,49;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT9767|OUTIL;référence;OUTIL;1;;
Quincaillerie;abrasif;D125/8;DeWalt STF D125/8 125G 40 mm (200 pcs);182,51;seul;disque abrasif;;;;;;1;;sans-ref;famille:consommable;REF:D125|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DWST83471;DEWALT DWST83471;190,60;pack;coffret modulaire;;TOUGHSYSTEM;;;;;;inconnu;famille:rangement;REF:DWST83471|PACK;référence;PACK;1;;
Quincaillerie;coffret;DWST08061-1;DEWALT DWST08061-1;188,99;seul;coffret;;;;;;;;inconnu;famille:rangement;REF:DWST08061-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;filtration;DXIR1FFMLP3;DeWalt DXIR1FFMLP3 Masque Complet Léger Réutilisable Avec Filtres P3 - Taille L;191,99;pack;filtre;;;;;;1;;sans-ref;famille:consommable;REF:DXIR1|PACK;référence;PACK;4;;
Quincaillerie;foret;DT8973-QZ;DeWalt SDS-plus 14x200x150 mm DT8973-QZ;189,91;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT8973|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DE3472;DEWALT DE3472;196,99;seul;accessoire;;;;;;1;;inconnu;famille:consommable;REF:DE3472|OUTIL;référence;OUTIL;1;;
Quincaillerie;visserie;DNF25R70S316E;DeWalt Clou en bobine DNF 70mm 3,6kSt. anneau (DNF25R70S316E);200,10;seul;clou;;;;;;1;;sans-ref;famille:consommable;REF:DNF25|OUTIL;référence;OUTIL;1;;
Quincaillerie;mobilier;DXWT-507LS;DeWALT DXWT-507LS Diable Load Shift - Acier - 400 Kg;199,99;seul;chariot;;;;;;;;sans-ref;famille:rangement;REF:DXWT-507LS|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;;Dewalt - Forets Béton Dewalt Grande Longueur Sds - Diamètre Mm: 22 G;210,99;seul;foret béton;;;;;;1;;sans-ref;famille:consommable;TIT:forets b ton grande longueur sds diam tre mm 22 g;titre;OUTIL;1;;
Quincaillerie;;;DeWalt Ébrancheur 60 cm bypass;207,32;seul;;;;;;;;;sans-ref;titre;TIT:brancheur 60 cm bypass;titre;OUTIL;1;;
Quincaillerie;foret;DT60844-QZ;DeWalt SDS-max 40x380x250 mm DT60844-QZ;205,31;seul;foret;;;;;;1;;sans-ref;famille:consommable;REF:DT60844|OUTIL;référence;OUTIL;1;;
Quincaillerie;mobilier;DXWT-FT512;DEWALT DXWT-FT512;214,83;seul;chariot;;;;;;;;inconnu;famille:rangement;REF:DXWT-FT512|OUTIL;référence;OUTIL;1;;
Quincaillerie;coffret;DT71516M-QZ;DeWalt DT71516M-QZ Coffret de 24 Tournevis pour Tableau de Bord;215,94;pack;coffret;;;;;;24;;sans-ref;famille:rangement;REF:DT71516|PACK;référence;PACK;1;;
Quincaillerie;;DT9773-QZ;"DEWALT DT9773-QZ Corona de Diamante perforar en húmedo 152x400mm, acoplamiento 1 1/4"" UNC hembra Universal, Para materia";213,68;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT9773|OUTIL;référence;OUTIL;1;;
Quincaillerie;foret;DT9765;DEWALT DT9765;224,08;seul;foret;;;;;;1;;inconnu;famille:consommable;REF:DT9765|OUTIL;référence;OUTIL;1;;
Quincaillerie;vissage-embout;DT70585T;DEWALT DT70585T;219,24;seul;embout de vissage;;;;;;1;;inconnu;famille:consommable;REF:DT70585|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DT9771-QZ;DEWALT DT9771-QZ Couronne Diamant Forage en Eau, Jaune, 127 x 400 mm;223,44;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT9771|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;;Jeu De Scies Cloches D'électricien Bim Dewalt 11 Pièces.;223,23;seul;scie-cloche;;;;;;1;;sans-ref;famille:consommable;TIT:jeu de scies cloches d lectricien bim 11 pi ces;titre;OUTIL;1;;
Quincaillerie;accessoire;DT9774-QZ;"DEWALT DT9774-QZ - Corona de diamante para perforar en húmedo 162x400mm, acoplamiento 1 1/4"" UNC hembra universal, para ";222,56;seul;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DT9774|OUTIL;référence;OUTIL;1;;
Quincaillerie;accessoire;DT2400-QZ;DeWalt 228 mm 100 pièces (DT2400-QZ);221,59;pack;accessoire;;;;;;1;;sans-ref;famille:consommable;REF:DT2400|PACK;référence;PACK;1;;
Quincaillerie;mobilier;DWST60490-1;Ensemble de chariots Tstak DEWALT DWST60490-1;229,99;pack;chariot;;TSTAK;;;;;;sans-ref;famille:rangement;REF:DWST60490-1|PACK;référence;PACK;1;;
Quincaillerie;mobilier;STTDXWTPC710;DEWALT Chariot de transport pliable - STTDXWTPC710;229,90;seul;chariot;;;;;;;;sans-ref;famille:rangement;REF:STTDXWTPC710|OUTIL;référence;OUTIL;1;;
Quincaillerie;;DWMT81534-1;DEWALT DWMT81534-1;233,71;seul;;;;;;;;;inconnu;famille:consommable;REF:DWMT81534-1|OUTIL;référence;OUTIL;1;;
Quincaillerie;lame-alternative;;DeWalt Lame supérieure 199314-3;236,71;seul;lame de scie;;;;;;1;;sans-ref;famille:consommable;TIT:lame sup rieure 199314 3;titre;OUTIL;1;;
Quincaillerie;;DT9768-QZ;"DEWALT DT9768-QZ-Couronne diamant de forage sur peau humide 107 x 400 mm raccordement 1 1/4"" c un femelle universelle et";233,58;seul;;;;;;;;;sans-ref;famille:consommable;REF:DT9768|ACCESSOIRE;référence;ACCESSOIRE;1;;
Quincaillerie;coffret;;DeWalt ToughSystem DXL (15176);240,99;pack;coffret;;TOUGHSYSTEM;;;;;;sans-ref;famille:rangement;TIT:toughsystem dxl 15176;titre;PACK;1;;
Quincaillerie;;;"Spachtel DeWalt 2-940; 101 6 cm";240,92;seul;;;;;;;;;sans-ref;titre-fragment;TIT:spachtel 2 940 101 6 cm;titre;OUTIL;1;;
